id,user_id,cat_id,event_date,value,type,created_at,updated_at
341,1,8,"2017-04-23 17:40:49",-28100.00,DEBIT,"2017-05-12 16:08:11",NULL
342,1,1,"2017-04-24 08:25:00",-2400.00,CASH,"2017-05-12 16:08:11",NULL
343,1,4,"2017-04-24 09:10:00",-2800.00,CASH,"2017-05-12 16:08:11",NULL
344,1,6,"2017-04-24 15:01:00",-20800.00,CASH,"2017-05-12 16:08:11",NULL
345,1,18,"2017-04-24 15:32:00",-9750.00,DEBIT,"2017-05-12 16:08:11",NULL
346,1,1,"2017-04-24 18:32:00",-2400.00,CASH,"2017-05-12 16:08:11",NULL
347,1,24,"2017-04-24 21:31:00",100000.00,DEBIT,"2017-05-12 16:08:11",NULL
348,1,1,"2017-04-25 07:57:00",-2400.00,CASH,"2017-05-12 16:08:11",NULL
349,1,4,"2017-04-25 08:38:00",-2000.00,CASH,"2017-05-12 16:08:11",NULL
350,1,6,"2017-04-25 14:34:46",-14800.00,CASH,"2017-05-12 16:08:11",NULL
351,1,1,"2017-04-25 18:54:00",-2400.00,CASH,"2017-05-12 16:08:11",NULL
352,1,1,"2017-04-26 07:47:34",-2400.00,CASH,"2017-05-12 16:08:11",NULL
353,1,4,"2017-04-26 08:30:00",-1800.00,CASH,"2017-05-12 16:08:11",NULL
354,1,6,"2017-04-26 12:31:45",-21600.00,CASH,"2017-05-12 16:08:11",NULL
355,1,18,"2017-04-26 13:11:00",-5000.00,CASH,"2017-05-12 16:08:11",NULL
356,1,1,"2017-04-26 17:32:00",-2400.00,CASH,"2017-05-12 16:08:11",NULL
357,1,7,"2017-04-26 19:54:00",-3500.00,CASH,"2017-05-12 16:08:11",NULL
358,1,7,"2017-04-26 21:13:00",-8000.00,CASH,"2017-05-12 16:08:11",NULL
359,1,1,"2017-04-27 07:36:42",-2400.00,CASH,"2017-05-12 16:08:11",NULL
360,1,4,"2017-04-27 08:18:00",-2100.00,CASH,"2017-05-12 16:08:11",NULL
361,1,6,"2017-04-27 13:30:00",-15700.00,CASH,"2017-05-12 16:08:11",NULL
362,1,2,"2017-04-27 14:01:00",-4400.00,CASH,"2017-05-12 16:08:11",NULL
363,1,1,"2017-04-27 19:06:00",-2400.00,CASH,"2017-05-12 16:08:11",NULL
364,1,19,"2017-04-28 08:23:00",-12000.00,CASH,"2017-05-12 16:08:11",NULL
365,1,24,"2017-04-28 08:30:00",300000.00,DEBIT,"2017-05-12 16:08:11",NULL
366,1,4,"2017-04-28 08:41:00",-8500.00,CASH,"2017-05-12 16:08:11",NULL
367,1,1,"2017-04-28 10:58:00",-2300.00,CASH,"2017-05-12 16:08:11",NULL
368,1,3,"2017-04-28 14:14:00",-2200.00,CASH,"2017-05-12 16:08:11",NULL
369,1,1,"2017-04-28 17:57:00",-2400.00,CASH,"2017-05-12 16:08:11",NULL
370,1,8,"2017-04-28 18:43:00",-21100.00,CASH,"2017-05-12 16:08:11",NULL
371,1,19,"2017-04-29 07:54:00",-13000.00,CASH,"2017-05-12 16:08:11",NULL
372,1,6,"2017-04-29 13:07:00",-20900.00,DEBIT,"2017-05-12 16:08:11",NULL
373,1,2,"2017-04-29 13:53:45",-13700.00,CASH,"2017-05-12 16:08:11",NULL
374,1,1,"2017-04-29 15:45:00",-2400.00,CASH,"2017-05-12 16:08:11",NULL
375,1,35,"2017-04-29 16:30:00",-1800.00,CASH,"2017-05-12 16:08:11",NULL
376,1,35,"2017-04-29 20:00:00",-3500.00,CASH,"2017-05-12 16:08:11",NULL
377,1,8,"2017-04-30 17:12:00",-14900.00,CASH,"2017-05-12 16:08:11",NULL
378,1,18,"2017-04-30 18:11:00",-10900.00,CASH,"2017-05-12 16:08:11",NULL
379,1,4,"2017-05-01 08:37:00",-6200.00,CASH,"2017-05-12 16:08:11",NULL
380,1,1,"2017-05-01 11:52:00",-2300.00,CASH,"2017-05-12 16:08:11",NULL
381,1,6,"2017-05-01 15:12:00",-34700.00,CASH,"2017-05-12 16:08:11",NULL
382,1,2,"2017-05-01 15:14:00",-8100.00,CASH,"2017-05-12 16:08:11",NULL
383,1,24,"2017-05-01 16:11:00",300000.00,DEBIT,"2017-05-12 16:08:11",NULL
384,1,19,"2017-05-01 15:00:00",-6000.00,CASH,"2017-05-12 16:08:11",NULL
385,1,10,"2017-05-01 18:20:00",-150000.00,CASH,"2017-05-12 16:08:11",NULL
386,1,1,"2017-05-02 08:03:00",-2400.00,CASH,"2017-05-12 16:08:11",NULL
387,1,4,"2017-05-02 08:49:00",-2000.00,CASH,"2017-05-12 16:08:11",NULL
388,1,6,"2017-05-02 17:13:00",-20900.00,CASH,"2017-05-12 16:08:11",NULL
389,1,1,"2017-05-02 18:01:00",-2400.00,CASH,"2017-05-12 16:08:11",NULL
390,1,35,"2017-05-02 20:48:00",-3500.00,CASH,"2017-05-12 16:08:11",NULL
391,1,30,"2017-04-25 11:00:00",4867000.00,DEBIT,"2017-05-12 16:08:11",NULL
392,1,1,"2017-05-03 08:16:00",-2400.00,CASH,"2017-05-12 16:08:11",NULL
393,1,4,"2017-05-03 09:00:00",-2000.00,CASH,"2017-05-12 16:08:11",NULL
394,1,6,"2017-05-03 12:40:00",-9000.00,CASH,"2017-05-12 16:08:11",NULL
395,1,1,"2017-05-03 19:00:00",-2400.00,CASH,"2017-05-12 16:08:11",NULL
396,1,14,"2017-05-03 19:25:00",-400.00,CASH,"2017-05-12 16:08:11",NULL
397,1,17,"2017-05-03 19:30:00",-15000.00,CASH,"2017-05-12 16:08:11",NULL
398,1,18,"2017-05-03 20:07:00",-9000.00,CASH,"2017-05-12 16:08:11",NULL
399,1,8,"2017-05-03 20:37:00",-8800.00,CASH,"2017-05-12 16:08:11",NULL
400,1,1,"2017-05-04 07:14:21",-2400.00,CASH,"2017-05-12 16:08:11",NULL
401,1,4,"2017-05-04 07:55:00",-2100.00,CASH,"2017-05-12 16:08:11",NULL
402,1,6,"2017-05-04 14:11:33",-15500.00,CASH,"2017-05-12 16:08:11",NULL
403,1,1,"2017-05-04 15:45:00",-2400.00,CASH,"2017-05-12 16:08:11",NULL
404,1,35,"2017-05-04 20:36:00",-3500.00,CASH,"2017-05-12 16:08:11",NULL
405,1,1,"2017-05-05 08:36:00",-2400.00,CASH,"2017-05-12 16:08:11",NULL
406,1,4,"2017-05-05 09:20:00",-2100.00,CASH,"2017-05-12 16:08:11",NULL
407,1,6,"2017-05-05 13:40:00",-15500.00,CASH,"2017-05-12 16:08:11",NULL
408,1,1,"2017-05-05 10:46:00",-2400.00,CASH,"2017-05-12 16:08:11",NULL
409,1,8,"2017-05-05 21:19:41",-27900.00,CASH,"2017-05-12 16:08:11",NULL
410,1,6,"2017-05-06 17:23:46",-28100.00,CASH,"2017-05-12 16:08:11",NULL
411,1,10,"2017-05-06 18:16:00",-31850.00,CASH,"2017-05-12 16:08:11",NULL
412,1,8,"2017-05-07 17:02:00",-16900.00,CASH,"2017-05-12 16:08:11",NULL
413,1,2,"2017-05-07 17:36:47",-5700.00,CASH,"2017-05-12 16:08:11",NULL
414,1,1,"2017-05-08 08:23:00",-2400.00,CASH,"2017-05-12 16:08:11",NULL
415,1,6,"2017-05-08 12:59:06",-15500.00,CASH,"2017-05-12 16:08:11",NULL
416,1,1,"2017-05-08 17:49:00",-2400.00,CASH,"2017-05-12 16:08:11",NULL
417,1,35,"2017-05-08 19:59:00",-3500.00,CASH,"2017-05-12 16:08:11",NULL
418,1,15,"2017-05-08 22:00:00",500.00,CASH,"2017-05-12 16:08:11",NULL
419,1,1,"2017-05-09 08:46:32",-2400.00,CASH,"2017-05-12 16:08:11",NULL
420,1,4,"2017-05-09 09:26:00",-2100.00,CASH,"2017-05-12 16:08:11",NULL
421,1,24,"2017-05-09 16:52:00",300000.00,DEBIT,"2017-05-12 16:08:11",NULL
422,1,6,"2017-05-09 16:57:26",-21000.00,CASH,"2017-05-12 16:08:11",NULL
423,1,1,"2017-05-09 19:21:00",-2400.00,CASH,"2017-05-12 16:08:11",NULL
424,1,10,"2017-05-09 20:13:00",-16750.00,CASH,"2017-05-12 16:08:11",NULL
425,1,1,"2017-05-10 08:24:16",-2400.00,CASH,"2017-05-12 16:08:11",NULL
426,1,4,"2017-05-10 09:07:41",-1800.00,CASH,"2017-05-12 16:08:11",NULL
427,1,6,"2017-05-10 13:41:00",-15500.00,CASH,"2017-05-12 16:08:11",NULL
428,1,18,"2017-05-10 14:03:28",-8600.00,CASH,"2017-05-12 16:08:11",NULL
429,1,27,"2017-05-10 18:56:00",-7000.00,CASH,"2017-05-12 16:08:11",NULL
430,1,1,"2017-05-11 08:15:00",-2400.00,CASH,"2017-05-12 16:08:11",NULL
431,1,16,"2017-05-11 16:30:00",-3000.00,CASH,"2017-05-12 16:08:11",NULL
433,1,1,"2017-05-12 08:00:00",-2400.00,CASH,"2017-05-12 21:12:50",NULL
434,1,4,"2017-05-12 08:45:00",-2100.00,CASH,"2017-05-12 21:13:33",NULL
435,1,6,"2017-05-12 13:25:00",-15500.00,CASH,"2017-05-12 21:14:27",NULL
436,1,18,"2017-05-12 13:47:07",-8800.00,CASH,"2017-05-12 21:15:13",NULL
437,1,19,"2017-05-12 20:15:00",-12000.00,CASH,"2017-05-13 02:06:04",NULL
438,1,12,"2017-05-12 20:18:00",-28000.00,CASH,"2017-05-13 02:07:05",NULL
439,1,8,"2017-05-13 00:16:47",-8000.00,CASH,"2017-05-13 05:17:09",NULL
440,1,6,"2017-05-14 12:11:34",-28100.00,CASH,"2017-05-14 17:14:04",NULL
441,1,2,"2017-05-14 13:39:40",-4900.00,CASH,"2017-05-14 18:40:04",NULL
443,1,10,"2017-05-14 14:30:52",-80500.00,DEBIT,"2017-05-14 19:31:17",NULL
444,1,1,"2017-05-15 07:50:00",-2400.00,CASH,"2017-05-15 12:50:22",NULL
445,1,4,"2017-05-15 08:29:03",-2100.00,CASH,"2017-05-15 13:29:16","2017-05-15 18:36:14"
446,1,6,"2017-05-15 14:12:40",-15500.00,CASH,"2017-05-15 19:44:59",NULL
447,1,1,"2017-05-15 18:30:28",-2400.00,CASH,"2017-05-16 00:05:54",NULL
449,1,1,"2017-05-16 08:46:17",-2400.00,CASH,"2017-05-16 13:46:24",NULL
450,1,2,"2017-05-16 09:27:50",-5000.00,CASH,"2017-05-16 14:28:13",NULL
451,1,6,"2017-05-16 15:20:05",-15500.00,CASH,"2017-05-16 20:20:17",NULL
452,1,18,"2017-05-16 15:46:29",-8800.00,CASH,"2017-05-16 20:48:01",NULL
453,1,1,"2017-05-16 19:19:43",-2400.00,CASH,"2017-05-17 00:21:12",NULL
454,1,17,"2017-05-16 19:53:43",-15000.00,CASH,"2017-05-17 03:31:19",NULL
455,1,1,"2017-05-17 07:15:10",-2400.00,CASH,"2017-05-17 12:15:14",NULL
456,1,4,"2017-05-17 08:02:30",-2100.00,CASH,"2017-05-17 13:02:46",NULL
457,1,28,"2017-05-17 08:17:07",-11000.00,CASH,"2017-05-17 13:17:27",NULL
459,1,6,"2017-05-17 12:56:31",-16500.00,DEBIT,"2017-05-17 18:12:27",NULL
460,1,24,"2017-05-17 18:07:38",100000.00,DEBIT,"2017-05-17 23:09:21",NULL
461,1,1,"2017-05-17 18:15:53",-2400.00,CASH,"2017-05-17 23:16:16",NULL
462,1,9,"2017-05-17 20:24:10",-3500.00,CASH,"2017-05-18 01:29:13",NULL
463,1,1,"2017-05-18 08:32:58",-2400.00,CASH,"2017-05-18 13:34:18",NULL
464,1,2,"2017-05-18 11:11:37",-5000.00,CASH,"2017-05-18 16:38:41",NULL
465,1,6,"2017-05-18 15:11:51",-19900.00,CASH,"2017-05-18 20:15:02",NULL
467,1,1,"2017-05-18 16:05:27",-2400.00,CASH,"2017-05-18 21:05:36",NULL
468,1,8,"2017-05-18 21:24:58",-108806.00,DEBIT,"2017-05-19 02:25:32",NULL
469,1,1,"2017-05-19 08:33:08",-2400.00,CASH,"2017-05-19 13:34:27",NULL
470,1,10,"2017-05-19 09:02:27",-750.00,CASH,"2017-05-19 14:03:52",NULL
471,1,4,"2017-05-19 09:25:13",-2100.00,CASH,"2017-05-19 14:31:32",NULL
472,1,14,"2017-05-19 09:26:59",-250.00,CASH,"2017-05-19 14:32:28",NULL
